Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"nw::~NativeWindowAura",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,0,3,2,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::~NotificationManagerWin",,,,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,2,10,2,7,1,0,0,4,3,5,7,1,0,6,3,3,3,1,0,,,,,0,,2,0,,0.10,,,,
File,"nw_autofill_client.cc",0,5,0,25,105,12,1,1,1,1,6,0,5,0,,,,0,,,,,,17,,,,,,,,,,,,,,139,25,85,41,30,12,3,18,,,20,40,21,0,19,,,,,,2,2,2,1,,,1,,,0.14,19,19,19,17
File,"nw_autofill_client.h",0,0,0,17,72,23,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,108,16,56,50,0,12,14,14,,,29,31,31,0,0,,,,,,0,0,0,0,,,0,,,0.21,0,0,0,0
File,"nw_form_database_service.cc",0,9,0,18,100,11,1,1,1,1,9,0,9,0,,,,0,,,,,,10,,,,,,,,,,,,,,127,18,94,27,58,11,0,6,,,41,57,21,0,36,,,,,,3,3,3,1,,,1,,,0.12,12,12,12,10
File,"nw_form_database_service.h",0,0,0,18,38,13,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,67,18,30,26,0,13,0,8,,,19,22,22,0,0,,,,,,0,0,0,0,,,0,,,0.43,0,0,0,0
File,"nw_notification_manager.cc",0,7,0,18,79,19,2,2,2,1,7,0,6,0,,,,0,,,,,,9,,,,,,,,,,,,,,115,18,57,20,30,19,10,16,,,25,40,13,0,27,,,,,,2,2,2,1,,,1,,,0.33,14,14,14,9
File,"nw_notification_manager.h",0,0,0,13,40,23,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,74,13,35,30,2,23,0,5,,,20,21,21,0,0,,,,,,0,0,0,0,,,0,,,0.66,0,0,0,0
File,"nw_notification_manager_linux.cc",2,15,1,27,119,29,2,2,2,1,18,2,15,1,,,,0,,,,,,7,,,,,,,,,,,,,,174,27,108,33,65,29,0,11,,,60,77,23,0,54,,,,,,7,7,7,3,,,2,,,0.27,17,17,17,11
File,"nw_notification_manager_linux.h",0,0,0,11,34,21,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,64,11,29,26,0,21,0,5,,,15,16,16,0,0,,,,,,0,0,0,0,,,0,,,0.72,0,0,0,0
File,"nw_notification_manager_mac.h",0,1,0,9,20,21,1,1,1,1,1,0,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,48,9,16,14,0,21,0,4,,,5,7,7,0,0,,,,,,1,1,1,1,,,0,,,1.31,1,1,1,1
File,"nw_notification_manager_toast_win.cc",1,13,0,72,331,37,3,3,3,1,14,1,13,0,,,,2,,,,,,22,,,,,,,,,,,,,,436,72,314,90,150,37,0,17,,,136,213,87,0,126,,,,,,9,9,10,3,,,6,,,0.12,71,71,73,24
File,"nw_notification_manager_toast_win.h",0,5,0,16,39,24,1,1,1,1,5,0,5,0,,,,1,,,,,,1,,,,,,,,,,,,,,77,16,33,26,1,24,0,6,,,20,25,21,0,4,,,,,,1,1,1,1,,,0,,,0.73,1,1,1,1
File,"nw_notification_manager_win.cc",2,11,2,33,126,35,3,3,3,1,14,2,11,2,,,,1,,,,,,10,,,,,,,,,,,,,,193,33,114,27,74,35,0,12,,,61,88,23,0,65,,,,,,8,8,9,3,,,3,,,0.31,27,25,28,12
File,"nw_notification_manager_win.h",0,3,0,13,41,28,1,1,1,1,3,0,3,0,,,,1,,,,,,5,,,,,,,,,,,,,,80,13,37,25,5,28,0,4,,,19,25,20,0,5,,,,,,1,1,1,1,,,0,,,0.76,5,5,5,5
File,"nw_package.cc",3,16,2,79,342,61,4,4,4,2,20,3,15,2,,,,0,,,,,,19,,,,,,,,,,,,,,479,79,286,80,194,57,18,42,,,148,217,64,0,153,,,,,,12,12,13,7,,,2,,,0.20,67,67,69,56
File,"nw_package.h",0,1,0,32,50,42,1,1,1,1,1,0,1,0,,,,1,,,,,,4,,,,,,,,,,,,,,122,32,42,38,4,42,0,8,,,33,41,36,0,5,,,,,,1,1,1,1,,,0,,,1.00,4,4,4,4
File,"nw_protocol_handler.cc",0,3,0,6,12,20,1,1,1,1,3,0,3,0,,,,0,,,,,,2,,,,,,,,,,,,,,37,6,8,5,1,20,0,4,,,1,4,3,0,1,,,,,,1,1,1,1,,,0,,,2.50,2,2,2,2
File,"nw_protocol_handler.h",0,0,0,9,22,21,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,50,9,16,12,0,21,0,6,,,6,8,8,0,0,,,,,,0,0,0,0,,,0,,,1.31,0,0,0,0
File,"nw_render_view_observer.cc",1,9,1,25,92,24,2,2,2,1,11,1,9,1,,,,0,,,,,,8,,,,,,,,,,,,,,140,25,79,28,48,24,0,13,,,40,63,29,0,34,,,,,,3,3,4,3,,,1,,,0.30,16,16,17,12
File,"nw_render_view_observer.h",0,0,0,15,28,24,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,65,15,24,21,0,24,0,4,,,13,16,16,0,0,,,,,,0,0,0,0,,,0,,,1.00,0,0,0,0
File,"nw_shell.cc",1,11,1,117,563,69,2,2,2,1,14,1,11,1,,,,0,,,,,,43,,,,,,,,,,,,,,745,117,467,144,304,67,29,70,,,232,327,94,0,233,,,,,,9,9,12,5,,,3,,,0.14,94,91,101,56
File,"nw_shell.h",0,1,0,42,170,49,1,1,1,1,1,0,1,0,,,,1,,,,,,12,,,,,,,,,,,,,,255,42,141,134,16,49,7,23,,,84,101,88,0,13,,,,,,1,1,1,1,,,0,,,0.35,12,12,12,12
File,"nw_version.h",0,0,0,8,26,20,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,53,8,0,0,0,20,4,26,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Class,"nwapi::App",0,0,0,7,19,5,0,0,0,0,0,0,0,0,0,4,0,,8,0,,,,,2,0,0,0,0,10,10,0,0,2,0,8,,31,7,19,16,2,5,0,0,,,,10,10,0,0,,,,,,0,0,0,0,,0,,,0,0.26,0,0,0,0
Class,"nwapi::Base",0,1,0,4,18,0,1,1,1,1,1,0,1,0,0,3,0,,0,0,,,,,7,2,2,0,0,7,7,2,0,1,0,6,,22,4,18,15,2,0,0,0,,,,11,9,0,2,,,,,,1,1,1,1,,0,,,85,0.00,2,2,2,2
Public Const Function,"nwapi::Base::dispatcher_host",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nwapi::Base::id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nwapi::BaseEvent",0,1,0,1,7,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,,,,,3,0,0,0,0,3,3,0,7,1,2,0,,8,1,7,5,0,0,0,0,,,,4,4,0,0,,,,,,1,1,1,1,,0,,,0,0.00,2,2,2,2
Protected Function,"nwapi::BaseEvent::BaseEvent",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Virtual Function,"nwapi::BaseEvent::~BaseEvent",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::CalculateMenuYPosition",,,,0,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,0,18,8,12,4,0,0,3,4,11,13,5,0,8,3,3,4,1,1,,,,,0,,1,0,,0.22,,,,
Class,"nwapi::Clipboard",0,0,0,3,17,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,8,0,0,0,0,8,13,0,0,4,0,4,,20,3,17,14,0,0,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Class,"nwapi::CookieAPIContext",0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,2,6,0,0,6,2,2,0,0,1,0,1,,15,1,14,11,0,0,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,100,0.00,0,0,0,0
Class,"nwapi::Dispatcher",0,0,0,5,23,1,0,0,0,0,0,0,0,0,1,6,0,,4,0,,,,,9,0,0,0,0,13,13,0,0,7,0,6,,29,5,23,20,0,1,0,0,,,,13,13,0,0,,,,,,0,0,0,0,,1,,,0,0.04,0,0,0,0
Class,"nwapi::DispatcherBindings",0,0,0,7,32,6,0,0,0,0,0,0,0,0,1,2,0,,14,0,,,,,4,0,0,0,0,18,18,0,0,15,0,3,,45,7,27,24,0,6,3,2,,,,18,18,0,0,,,,,,0,0,0,0,,1,,,0,0.22,0,0,0,0
Class,"nwapi::DispatcherHost",0,3,0,14,59,6,1,1,1,1,3,0,3,0,1,6,0,,4,2,,,,,22,3,3,0,0,26,27,1,74,13,0,10,,79,14,59,52,2,6,0,0,,,,31,29,0,2,,,,,,1,1,1,1,,1,,,99,0.10,2,2,2,2
Public Static Function Template,"nwapi::DispatcherHost::GetApiObject",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nwapi::DispatcherHost::render_view_host",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::DisplayToJSON",,,,5,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,5,20,1,18,0,0,0,14,1,12,12,0,0,12,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nwapi::EventListener",0,7,0,5,32,0,1,1,1,1,7,0,7,0,1,2,0,,1,0,,,,,5,1,1,0,0,6,11,0,0,1,0,5,,37,5,32,14,14,0,0,0,,,,21,11,0,10,,,,,,2,2,2,1,,1,,,66,0.00,5,5,5,3
Public Function Template,"nwapi::EventListener::AddListener",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,6,0,0,0,3,2,5,6,2,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function Template,"nwapi::EventListener::RemoveListener",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,6,0,0,0,4,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Static Function,"nwapi::EventListener::getUID",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::FindDispatcherHost",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,4,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"nwapi::GetRenderProcessHost",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,11,3,7,0,0,0,7,3,7,9,2,0,7,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Function,"nwapi::GetRenderProcessHosts",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,3,6,0,0,0,7,3,6,8,2,0,6,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Abstract Class,"nwapi::GlobalShortcutListener",0,0,0,13,29,32,0,0,0,0,0,0,0,0,0,2,0,,1,0,,,,,13,2,2,0,0,14,14,1,0,5,2,7,,74,13,29,23,5,32,0,0,,,,19,19,0,0,,,,,,0,0,0,0,,0,,,100,1.10,0,0,0,0
Public Abstract Class,"nwapi::GlobalShortcutListener::Observer",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,1,0,0,0,0,1,1,0,0,0,0,1,,5,0,4,2,1,1,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,0,,,0,0.25,0,0,0,0
Class,"nwapi::GlobalShortcutListenerMac",0,0,0,18,39,18,0,0,0,0,0,0,0,0,1,2,0,,2,0,,,,,17,8,8,0,0,19,31,0,0,17,0,2,,75,18,39,36,0,18,0,0,,,,31,31,0,0,,,,,,0,0,0,0,,1,,,100,0.46,0,0,0,0
Class,"nwapi::GlobalShortcutListenerWin",0,0,0,5,21,4,0,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,8,2,2,0,0,8,20,0,0,6,0,2,,30,5,21,17,0,4,0,0,,,,11,11,0,0,,,,,,0,0,0,0,,1,,,100,0.19,0,0,0,0
Class,"nwapi::GlobalShortcutListenerX11",0,0,0,8,29,7,0,0,0,0,0,0,0,0,2,4,0,,0,0,,,,,9,4,4,0,0,9,21,0,0,6,0,3,,44,8,23,17,0,6,3,4,,,,14,14,0,0,,,,,,0,0,0,0,,1,,,100,0.26,0,0,0,0
Class,"nwapi::JavaScriptDisplayObserver",0,4,0,8,34,3,1,1,1,1,4,0,4,0,2,4,0,,0,1,,,,,6,2,2,0,0,6,6,0,7,5,0,1,,45,8,34,14,12,3,0,0,,,,27,13,0,14,,,,,,3,3,3,1,,1,,,61,0.09,9,9,9,6
Private Function,"nwapi::JavaScriptDisplayObserver::JavaScriptDisplayObserver",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"nwapi::JavaScriptDisplayObserver::OnDisplayAdded",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,2,0,0,0,4,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"nwapi::JavaScriptDisplayObserver::OnDisplayMetricsChanged",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,3,0,0,0,5,1,4,4,1,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"nwapi::JavaScriptDisplayObserver::OnDisplayRemoved",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,0,0,4,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nwapi::JavaScriptDisplayObserver::setScreen",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,0,0,3,4,3,5,0,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Private Virtual Function,"nwapi::JavaScriptDisplayObserver::~JavaScriptDisplayObserver",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"nwapi::MakePathAbsolute",,,,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,5,16,2,12,0,0,0,8,5,9,13,1,0,12,5,5,5,5,4,,,,,4,,1,4,,0.00,,,,
Class,"nwapi::Menu",0,0,0,14,52,8,0,0,0,0,0,0,0,0,1,4,0,,0,0,,,,,10,0,0,0,0,10,15,0,40,7,0,3,,74,7,19,16,0,1,39,8,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,0,0.05,0,0,0,0
Class,"nwapi::MenuDelegate",0,0,0,7,19,0,0,0,0,0,0,0,0,0,1,4,0,,0,0,,,,,11,1,1,0,0,11,11,5,0,1,0,10,,26,7,19,16,0,0,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.00,0,0,0,0
Class,"nwapi::MenuItem",0,0,0,15,49,5,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,14,0,0,0,0,14,19,0,10,10,0,4,,69,7,22,19,0,1,33,6,,,,15,15,0,0,,,,,,0,0,0,0,,1,,,0,0.05,0,0,0,0
Function,"nwapi::Parse",,,,4,161,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,168,4,157,6,150,4,1,3,4,94,59,109,5,0,104,51,51,96,51,101,,,,,101,,3,101,,0.03,,,,
Function,"nwapi::PointMenuPositionFunc",,,,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,4,18,9,9,0,0,0,12,1,12,12,4,0,8,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::RequireFromResource",,,,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,3,23,13,13,0,0,0,13,2,11,12,6,0,6,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"nwapi::Screen",0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,3,0,,1,0,,,,,2,0,0,0,0,3,3,0,0,2,0,1,,12,2,10,7,0,0,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Function,"nwapi::SetProxyConfigCallback",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,4,5,0,0,0,5,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nwapi::Shell",0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,2,0,,1,0,,,,,2,0,0,0,0,3,3,0,0,2,0,1,,10,2,8,5,0,0,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Class,"nwapi::Shortcut",0,3,0,4,15,1,1,1,1,1,3,0,3,0,2,3,0,,0,0,,,,,6,1,1,0,0,6,11,1,0,0,0,6,,20,4,15,10,1,1,0,0,,,,8,7,0,1,,,,,,1,1,1,1,,1,,,83,0.07,1,1,1,1
Public Const Function,"nwapi::Shortcut::GetAccelerator",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nwapi::Tray",0,0,0,8,33,8,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,13,0,0,0,0,13,18,0,0,10,0,3,,49,4,20,17,0,2,19,4,,,,13,13,0,0,,,,,,0,0,0,0,,1,,,0,0.10,0,0,0,0
Class,"nwapi::TrayObserver",0,3,0,3,14,0,1,1,1,1,3,0,3,0,1,2,0,,0,0,,,,,3,1,1,0,0,3,3,0,0,0,0,3,,17,3,14,7,1,0,0,0,,,,6,5,0,1,,,,,,1,1,1,1,,1,,,33,0.00,3,3,3,3
Public Virtual Function,"nwapi::TrayObserver::OnStatusIconClicked",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nwapi::TrayObserver::TrayObserver",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,2,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nwapi::TrayObserver::~TrayObserver",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nwapi::Window",0,0,0,6,34,3,0,0,0,0,0,0,0,0,2,7,0,,0,0,,,,,20,2,2,0,0,20,25,0,0,3,0,17,,43,6,34,31,1,3,0,0,,,,22,22,0,0,,,,,,0,0,0,0,,1,,,100,0.09,0,0,0,0
Class,"nwapi::WindowBindings",0,0,0,6,16,5,0,0,0,0,0,0,0,0,1,2,0,,5,0,,,,,4,0,0,0,0,9,9,0,0,6,0,3,,27,6,16,13,0,5,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,0,0.31,0,0,0,0
Function,"nwapi::WrapSource",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,5,7,0,0,0,6,1,5,5,3,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"nwapi::v8_str",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,0,0,3,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nwapi::~GlobalShortcutListenerWin",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"nwapi::~GlobalShortcutListenerX11",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"page",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"paths_mac.h",0,0,0,7,9,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,22,7,5,5,0,7,0,4,,,5,5,5,0,0,,,,,,0,0,0,0,,,0,,,1.40,0,0,0,0
File,"popup_controller_common.cc",1,11,2,25,119,19,1,1,2,1,13,1,11,2,,,,0,,,,,,10,,,,,,,,,,,,,,162,25,110,71,70,19,0,9,,,32,47,30,0,17,,,,,,2,2,4,1,,,1,,,0.17,14,14,19,10
File,"popup_controller_common.h",0,1,0,23,49,35,1,1,1,1,1,0,1,0,,,,1,,,,,,3,,,,,,,,,,,,,,105,23,42,38,3,35,0,7,,,24,30,27,0,3,,,,,,1,1,1,1,,,0,,,0.83,3,3,3,3
Class,"prerender::PrerendererClient",0,0,0,2,8,1,0,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,3,0,0,0,0,3,3,0,0,2,0,1,,11,2,8,4,0,1,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,1,,,0,0.13,0,0,0,0
File,"prerenderer_client.cc",0,4,0,8,17,20,1,1,1,1,4,0,4,0,,,,0,,,,,,3,,,,,,,,,,,,,,44,8,13,7,3,20,0,4,,,3,7,4,0,3,,,,,,1,1,1,1,,,0,,,1.54,3,3,3,3
File,"prerenderer_client.h",0,0,0,9,16,22,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,45,9,10,6,0,22,0,6,,,4,5,5,0,0,,,,,,0,0,0,0,,,0,,,2.20,0,0,0,0
File,"print_dialog_gtk.cc",1,13,1,62,336,34,2,2,2,1,15,1,12,1,,,,2,,,,,,23,,,,,,,,,,,,,,428,61,291,73,190,33,25,21,,,138,199,52,0,147,,,,,,14,8,14,4,,,4,,,0.11,56,50,57,26
File,"print_dialog_gtk.h",0,0,0,18,60,16,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,92,18,47,39,0,16,0,13,,,28,30,29,0,1,,,,,,0,0,0,0,,,0,,,0.34,0,0,0,0
File,"print_job.cc",1,9,1,57,263,46,2,2,2,1,11,1,8,1,,,,0,,,,,,28,,,,,,,,,,,,,,364,56,240,64,140,35,20,15,,,95,151,41,0,110,,,,,,11,4,11,1,,,1,,,0.15,51,42,54,28
File,"print_job.h",0,3,0,53,91,70,1,1,1,1,3,0,3,0,,,,2,,,,,,1,,,,,,,,,,,,,,212,53,81,70,1,70,0,10,,,53,55,54,0,1,,,,,,1,1,1,1,,,0,,,0.86,1,1,1,1
File,"print_job_manager.cc",0,11,0,14,105,8,3,2,3,1,11,0,11,0,,,,0,,,,,,9,,,,,,,,,,,,,,126,14,98,19,59,8,0,7,,,39,66,12,0,54,,,,,,11,3,11,3,,,2,,,0.08,24,15,25,11
File,"print_job_manager.h",0,1,0,23,40,19,1,1,1,1,1,0,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,80,23,30,27,1,19,0,10,,,22,24,23,0,1,,,,,,1,1,1,1,,,0,,,0.63,1,1,1,1
File,"print_job_worker.cc",1,12,2,54,260,55,2,2,2,1,15,1,11,2,,,,0,,,,,,20,,,,,,,,,,,,,,366,54,234,54,155,55,2,24,,,86,127,34,0,93,,,,,,8,8,8,7,,,2,,,0.24,37,37,40,31
File,"print_job_worker.h",0,1,0,34,61,53,1,1,1,1,1,0,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,146,34,49,45,1,53,0,12,,,34,37,36,0,1,,,,,,1,1,1,1,,,0,,,1.08,1,1,1,1
File,"print_job_worker_owner.h",0,1,0,15,25,12,1,1,1,1,1,0,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,50,15,20,16,3,12,0,5,,,10,13,13,0,0,,,,,,1,1,1,1,,,0,,,0.60,1,1,1,1
File,"print_messages.cc",0,7,0,12,77,3,1,1,1,1,7,0,7,0,,,,0,,,,,,10,,,,,,,,,,,,,,92,12,73,44,23,3,0,4,,,23,33,11,0,22,,,,,,1,1,1,1,,,0,,,0.04,10,10,10,10
File,"print_messages.h",0,0,0,109,239,171,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,481,109,211,213,0,161,13,19,,,45,171,171,0,0,,,,,,0,0,0,0,,,0,,,0.76,0,0,0,0
File,"print_view_manager.cc",1,12,2,80,419,85,2,2,3,1,15,1,11,2,,,,0,,,,,,32,,,,,,,,,,,,,,582,80,353,58,235,83,25,43,,,147,231,46,0,185,,,,,,11,7,11,7,,,2,,,0.24,76,66,89,51
File,"print_view_manager.h",0,0,0,49,85,68,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,200,49,71,65,0,67,2,13,,,53,55,55,0,0,,,,,,0,0,0,0,,,0,,,0.94,0,0,0,0
