Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Const Function,"ShellLoginDialog::GetWindowTitle",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::OnDestroy",,,,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,5,1,3,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::OnRequestCancelled",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,4,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::OnResponse",,,,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,16,1,13,0,0,0,7,3,6,10,0,0,10,4,2,4,1,3,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellLoginDialog::PlatformCleanUp",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::PlatformCleanUp",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellLoginDialog::PlatformCreateDialog",,,,14,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,14,42,11,40,0,0,0,33,1,32,32,8,0,24,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::PlatformCreateDialog",,,,4,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,4,15,6,13,5,0,0,13,1,9,9,3,0,6,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"ShellLoginDialog::PlatformRequestCancelled",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::PlatformRequestCancelled",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::PrepDialog",,,,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,3,15,6,10,2,0,0,6,2,8,9,2,0,7,2,2,2,1,0,,,,,0,,1,0,,0.13,,,,
Public Function,"ShellLoginDialog::ReleaseSoon",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::ReleaseSoon",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::ReleaseSoon",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::SendAuthToRequester",,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,1,13,3,9,0,0,0,9,2,5,6,0,0,6,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellLoginDialog::ShellLoginDialog",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,2,16,4,10,0,1,4,12,2,4,5,0,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellLoginDialog::ShellLoginDialog",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,16,4,10,0,1,4,1,2,4,5,0,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserAcceptedAuth",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,5,0,0,0,0,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserAcceptedAuth",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,2,5,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserAcceptedAuth",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,5,0,0,0,0,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserCancelledAuth",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,1,8,0,0,0,0,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserCancelledAuth",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,1,8,0,0,0,5,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::UserCancelledAuth",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,1,8,0,0,0,0,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellLoginDialog::WindowClosing",,,,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,5,9,2,7,2,0,0,7,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.22,,,,
Public Function,"ShellLoginDialog::~ShellLoginDialog",,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,0,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Function,"ShellMainDelegate::BasicStartupComplete",,,,3,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,3,5,1,3,2,8,4,3,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.40,,,,
Public Function,"ShellMainDelegate::CreateContentBrowserClient",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellMainDelegate::CreateContentRendererClient",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellMainDelegate::InitializeResourceBundle",,,,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,8,3,4,0,11,3,6,1,6,6,2,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellMainDelegate::PreSandboxStartup",,,,6,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,31,6,16,5,12,9,0,0,8,4,10,12,3,0,9,3,3,3,1,0,,,,,0,,1,0,,0.56,,,,
Public Function,"ShellMainDelegate::RunProcess",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,3,3,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellMainDelegate::ShellMainDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellMainDelegate::~ShellMainDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnAuthRequired",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnBeforeRedirect",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnBeforeSendHeaders",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnBeforeSocketStreamConnect",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnBeforeURLRequest",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"ShellNetworkDelegate::OnCanAccessFile",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnCanGetCookies",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnCanSetCookie",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"ShellNetworkDelegate::OnCanThrottleRequest",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnCompleted",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnHeadersReceived",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,6,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnPACScriptError",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnRawBytesRead",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnResponseStarted",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnSendHeaders",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::OnURLRequestDestroyed",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::ShellNetworkDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::ShellNetworkDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellNetworkDelegate::~ShellNetworkDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellQuotaPermissionContext::RequestQuotaPermission",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,7,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellQuotaPermissionContext::ShellQuotaPermissionContext",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellQuotaPermissionContext::~ShellQuotaPermissionContext",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellRenderProcessObserver::OnClearCache",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellRenderProcessObserver::OnControlMessageReceived",,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,11,3,8,0,0,0,5,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellRenderProcessObserver::OnOpen",,,,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,1,15,10,12,2,0,0,10,2,8,9,6,0,3,2,2,2,1,0,,,,,0,,1,0,,0.13,,,,
Public Function,"ShellRenderProcessObserver::OnRenderProcessWillShutdown",,,,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,4,1,2,1,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"ShellRenderProcessObserver::OnReopen",,,,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,1,15,10,12,2,0,0,9,2,8,9,6,0,3,2,2,2,1,0,,,,,0,,1,0,,0.13,,,,
Public Function,"ShellRenderProcessObserver::ShellRenderProcessObserver",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellRenderProcessObserver::WebKitInitialized",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellRenderProcessObserver::~ShellRenderProcessObserver",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceContext::GetHostResolver",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceContext::GetRequestContext",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceContext::ShellResourceContext",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceContext::~ShellResourceContext",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceDispatcherHostDelegate::CreateLoginDelegate",,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,10,3,5,0,0,0,5,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"ShellResourceDispatcherHostDelegate::HandleExternalProtocol",,,,1,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,8,2,5,2,2,3,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"ShellResourceDispatcherHostDelegate::ShellResourceDispatcherHostDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceDispatcherHostDelegate::ShellResourceDispatcherHostDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellResourceDispatcherHostDelegate::~ShellResourceDispatcherHostDelegate",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ShellToolbarDelegate",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,7,2,0,0,0,1,1,7,7,6,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellURLRequestContextGetter::CreateDefaultAuthHandlerFactory",,,,2,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,2,24,4,18,0,0,0,10,4,9,11,2,0,9,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Const Function,"ShellURLRequestContextGetter::GetNetworkTaskRunner",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellURLRequestContextGetter::GetURLRequestContext",,,,21,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,125,21,103,11,99,2,0,0,69,3,52,54,7,0,47,3,3,3,1,1,,,,,0,,2,0,,0.02,,,,
Public Function,"ShellURLRequestContextGetter::GetURLRequestContext",,,,21,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125,21,103,11,99,2,0,0,1,3,52,54,7,0,47,3,3,3,1,0,,,,,0,,2,0,,0.02,,,,
Public Function,"ShellURLRequestContextGetter::ShellURLRequestContextGetter",,,,2,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,2,30,24,5,4,0,0,7,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Public Function,"ShellURLRequestContextGetter::ShellURLRequestContextGetter",,,,2,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,2,30,24,5,4,0,0,1,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Public Function,"ShellURLRequestContextGetter::host_resolver",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellURLRequestContextGetter::host_resolver",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellURLRequestContextGetter::~ShellURLRequestContextGetter",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shortcut::OnActive",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shortcut::OnFailed",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shortcut::OnKeyPressed",,,,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,7,1,4,2,0,0,2,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.29,,,,
Public Function,"Shortcut::Shortcut",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,5,4,0,0,0,5,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shortcut::~Shortcut",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ShouldDescendIntoChildForEventHandling",,,,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,5,3,1,0,6,2,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ShouldHandleOnSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ShouldShowWindowTitle",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"Show",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,8,0,0,0,5,3,5,7,0,0,7,3,3,3,1,2,,,,,0,,1,0,,0.00,,,,
Function,"StartListening",,,,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,4,2,0,0,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"StartListening",,,,1,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,6,1,4,3,3,3,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Class,"StickyPrintSettingGtk",0,3,0,4,19,1,1,1,1,1,3,0,3,0,0,0,0,,0,0,,,,,5,1,1,0,0,5,5,0,0,1,0,4,,23,4,19,7,5,1,0,0,,,,11,6,0,5,,,,,,1,1,1,1,,0,,,40,0.05,4,4,4,4
Public Function,"StickyPrintSettingGtk::SetLastUsedSettings",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,0,0,4,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"StickyPrintSettingGtk::StickyPrintSettingGtk",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"StickyPrintSettingGtk::settings",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"StickyPrintSettingGtk::~StickyPrintSettingGtk",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"StopListening",,,,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,4,2,0,0,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"StopListening",,,,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,6,1,4,3,3,3,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Function,"SupportsAccelerated2dCanvas",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,5,1,3,0,1,3,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"TabAutofillManagerDelegate::ConfirmSaveCreditCard",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TabAutofillManagerDelegate::DetectAccountCreationForms",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"TabAutofillManagerDelegate::DidFillOrPreviewField",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
